Trimestre,Setor,Produtividade_Hora_Habitual,Investimento_Tech_USD,VAB_Industria_Volume,Share_it,Bartik_Tech_it,Stringency_Index
2022q4,Serviço de Informação,21.63108200593537,2866615674,-0.6,0.018505133563396708,53047105.92229647,22.22
2023q1,Serviço de Informação,19.772707205032052,2711131832,0.2,0.018286426986275237,49576914.29603462,0.0
2023q2,Serviço de Informação,19.683966737463237,2544826275,0.9,0.018746978005364637,47707802.20489902,0.0
2023q3,Serviço de Informação,19.225779977748065,2556798065,0.7,0.019499940055301288,49857409.00101033,0.0
2023q4,Serviço de Informação,19.85349576025124,2532091527,1.5,0.020075494499630895,50832989.52285049,0.0
2024q1,Serviço de Informação,18.931647280481258,2844413599,0.6,0.01940555547351272,55197425.88500846,0.0
2024q2,Serviço de Informação,18.735432906043336,2904596545,0.5,0.019920926080940028,57862253.067898795,0.0
2024q3,Serviço de Informação,19.90195161140835,3303829108,0.7,0.01957978726386132,64688271.0907927,0.0
2024q4,Serviço de Informação,21.234049376624128,2902963725,0.4,0.0192763766151746,55958622.06329015,0.0
2025q1,Serviço de Informação,19.89614093014248,2941039990,0.1,0.019271021201518534,56676844.00180386,0.0
2025q2,Serviço de Informação,20.621796305084096,2751417297,0.6,0.01882969702577124,51808354.09397644,0.0
2025q3,Serviço de Informação,21.717915961003285,3149891124,0.6,0.018654467107557846,58759540.36504641,0.0
2025q4,Serviço de Informação,22.698643225200605,3374316549,-0.7,,,0.0
2012q1,Serviços Imobiliários,136.3360394750919,2521234716,0.3,0.005645925761374019,14234704.033534909,0.0
2012q2,Serviços Imobiliários,125.73986671543398,2675921818,-2.1,0.006037699911567603,16156412.92390042,0.0
2012q3,Serviços Imobiliários,129.96808313564856,2696978633,1.5,0.00589193375334805,15890419.439831182,0.0
2012q4,Serviços Imobiliários,125.37164824012862,2382736204,-0.9,0.006163561144500724,14686140.28456955,0.0
2013q1,Serviços Imobiliários,127.83788195003017,2522363070,0.3,0.006131041918525119,15464713.71590971,0.0
2013q2,Serviços Imobiliários,125.73892457735596,3176400693,2.9,0.0062836793830765405,19959483.546994135,0.0
2013q3,Serviços Imobiliários,121.20390038022776,2943923956,0.5,0.006412364460888132,18877513.351011597,0.0
2013q4,Serviços Imobiliários,133.0938193867339,2998328309,-0.8,0.005921331991918518,17754097.33835665,0.0
2014q1,Serviços Imobiliários,137.99522192755876,2901354986,0.1,0.005804994060405193,16842348.460856993,0.0
2014q2,Serviços Imobiliários,140.4319145888976,2947831109,-2.5,0.005683779647381755,16754822.461252987,0.0
2014q3,Serviços Imobiliários,135.45635136102888,2886697965,-0.5,0.005894215195166225,17014819.009158418,0.0
2014q4,Serviços Imobiliários,120.0801905413853,2992885811,0.8,0.00661444857330366,19796289.282629717,0.0
2015q1,Serviços Imobiliários,131.16486683178698,2787749436,-2.1,0.006122554981066197,17068149.19534628,0.0
2015q2,Serviços Imobiliários,125.72507155135548,2114583712,-2.8,0.006422505865312836,13580926.29301499,0.0
2015q3,Serviços Imobiliários,125.88449110283544,1823807966,-2.0,0.006300646839019242,11491169.895956013,0.0
2015q4,Serviços Imobiliários,132.34020772550002,1654338141,-1.7,0.006210385364111308,10274077.37815751,0.0
2016q1,Serviços Imobiliários,134.39616776892572,1630658015,-0.2,0.006226106608896797,10152650.644042032,0.0
2016q2,Serviços Imobiliários,142.4727469079522,1819934791,-0.6,0.005738158901275551,10443075.020717708,0.0
2016q3,Serviços Imobiliários,137.46846437112433,1832561168,-1.0,0.005877846707419587,10771513.627473794,0.0
2016q4,Serviços Imobiliários,129.31292224828726,2126829656,-1.7,0.0063785206598062786,13566026.90068468,0.0
2017q1,Serviços Imobiliários,124.9089045360866,2182272475,0.9,0.006647394854814705,14506426.822118752,0.0
2017q2,Serviços Imobiliários,137.78939202321183,2291272951,0.3,0.006025173015847258,13805315.956305917,0.0
2017q3,Serviços Imobiliários,135.6080952737896,2452100304,0.3,0.006160941771183993,15107247.190046567,0.0
2017q4,Serviços Imobiliários,142.66800794287423,2647083792,1.1,0.005975473249384132,15817578.387974309,0.0
2018q1,Serviços Imobiliários,139.69797717150988,2489705612,0.5,0.006000226779344282,14938798.285806144,0.0
2018q2,Serviços Imobiliários,136.65097588438587,2640118823,-1.6,0.006217337833085459,16414510.642078953,0.0
2018q3,Serviços Imobiliários,133.69528669321437,2587367295,1.1,0.006466459186836068,16731105.014471937,0.0
2018q4,Serviços Imobiliários,137.9588635089006,2491772963,-0.5,0.006236252204180525,15539324.632826189,0.0
2019q1,Serviços Imobiliários,138.28332499917352,2532575122,-0.9,0.00631399253190248,15990660.40679001,0.0
2019q2,Serviços Imobiliários,143.37802169549033,2565062774,0.6,0.006082050242760771,15600840.667303316,0.0
2019q3,Serviços Imobiliários,138.30819123123985,2376642871,0.2,0.006191928886836004,14716003.646637755,0.0
2019q4,Serviços Imobiliários,142.6404342639497,2503083604,0.1,0.005938676994559661,14865005.014534283,0.0
2020q1,Serviços Imobiliários,148.08496042197402,2357524519,-1.9,0.00594341290256289,14011741.644332971,16.942967032967033
2020q2,Serviços Imobiliários,159.0317124338443,2014228419,-11.8,0.006127906295412199,12343003.00918826,77.64978021978023
2020q3,Serviços Imobiliários,144.0613903896946,2690365501,15.4,0.007035106858480396,18927008.787904147,73.7641304347826
2020q4,Serviços Imobiliários,156.61754245980103,2803870802,2.5,0.006029763337368737,16906677.364618275,61.44369565217391
2021q1,Serviços Imobiliários,138.01465913380142,2671732039,1.7,0.006869323090985418,18352990.588428255,69.496
2021q2,Serviços Imobiliários,148.32025670166064,2580148771,-1.6,0.006323082032596023,16314492.335334811,62.87582417582417
2021q3,Serviços Imobiliários,140.46734639853693,2795427895,-1.1,0.006474640070182727,18099389.462273553,55.25532608695652
2021q4,Serviços Imobiliários,146.3004319573103,2907096620,-2.7,0.006183859930735519,17977078.30319466,51.5175
2022q1,Serviços Imobiliários,140.7246416923033,2938566873,3.3,0.006308955921053293,18539288.87282441,37.565666666666665
2022q2,Serviços Imobiliários,129.79960938625015,3216294182,1.5,0.006654348808768487,21402343.358640715,29.496923076923075
2022q3,Serviços Imobiliários,129.5668030421865,3079200592,0.5,0.006668682159550248,20534210.05354696,24.421739130434784
2022q4,Serviços Imobiliários,133.1740149825458,2866615674,-0.6,0.006587400687607052,18883546.062012754,22.22
2023q1,Serviços Imobiliários,131.05216017396228,2711131832,0.2,0.006743320210494037,18282030.076039325,0.0
2023q2,Serviços Imobiliários,132.63079572268916,2544826275,0.9,0.0067632303504057125,17211246.299589913,0.0
2023q3,Serviços Imobiliários,134.94213354398735,2556798065,0.7,0.006778742264191022,17331875.104217324,0.0
2023q4,Serviços Imobiliários,125.66374005299424,2532091527,1.5,0.007170502447004173,18156368.490392033,0.0
2024q1,Serviços Imobiliários,125.4738107776613,2844413599,0.6,0.00718889641224893,20448194.716803167,0.0
2024q2,Serviços Imobiliários,125.27461479633968,2904596545,0.5,0.0072043117939731005,20925619.14587702,0.0
2024q3,Serviços Imobiliários,131.07973204022443,3303829108,0.7,0.006968169497067275,23021641.213888586,0.0
2024q4,Serviços Imobiliários,127.48320689366145,2902963725,0.4,0.007126740708793915,20688669.755109526,0.0
2025q1,Serviços Imobiliários,121.48920125554164,2941039990,0.1,0.007321878653766026,21533937.922653247,0.0
2025q2,Serviços Imobiliários,122.78030395832128,2751417297,0.6,0.007239999732427874,19920260.494077425,0.0
2025q3,Serviços Imobiliários,117.5559158348158,3149891124,0.6,0.0076450236592363364,24080992.166998535,0.0
2025q4,Serviços Imobiliários,112.96185152126372,3374316549,-0.7,,,0.0
2012q1,Transporte,8.098424795303348,2521234716,0.3,0.04633192005823817,116813645.30976681,0.0
2012q2,Transporte,8.318035811221966,2675921818,-2.1,0.04611658381630103,123404372.80566563,0.0
2012q3,Transporte,8.9328736573766,2696978633,1.5,0.04619716471533956,124592766.14245231,0.0
2012q4,Transporte,8.413826642197272,2382736204,-0.9,0.04787322283296856,114069261.24627364,0.0
2013q1,Transporte,7.920767208307253,2522363070,0.3,0.04784202334452236,120674952.87830108,0.0
2013q2,Transporte,8.506449215751456,3176400693,2.9,0.04793628287209084,152264842.13475338,0.0
2013q3,Transporte,8.931665295418062,2943923956,0.5,0.0467825702393684,137724329.2509293,0.0
2013q4,Transporte,8.88039669197459,2998328309,-0.8,0.046285624776520345,138779499.06719276,0.0
2014q1,Transporte,8.61706218186567,2901354986,0.1,0.046048373719950825,133602678.6895707,0.0
2014q2,Transporte,8.647381288364924,2947831109,-2.5,0.04651845123630488,137128537.69687903,0.0
2014q3,Transporte,9.458415075209835,2886697965,-0.5,0.04528082525005706,130712066.10286033,0.0
2014q4,Transporte,9.048438524411138,2992885811,0.8,0.046411520347801535,138904380.715873,0.0
2015q1,Transporte,8.260098261772711,2787749436,-2.1,0.0471888674581512,131550738.64193976,0.0
2015q2,Transporte,8.368347537362474,2114583712,-2.8,0.04685664335705396,99082294.8418193,0.0
2015q3,Transporte,8.86015721011828,1823807966,-2.0,0.046814764831212316,85381141.02558167,0.0
2015q4,Transporte,8.242262476321207,1654338141,-1.7,0.04928877852761746,81540306.24153939,0.0
2016q1,Transporte,7.685418077744671,1630658015,-0.2,0.0498369153424758,81266965.44608463,0.0
2016q2,Transporte,7.837977469965152,1819934791,-0.6,0.04989317278491717,90802320.98464513,0.0
2016q3,Transporte,8.061513084111011,1832561168,-1.0,0.05037559007569093,92316350.18779738,0.0
2016q4,Transporte,7.616464052326727,2126829656,-1.7,0.051452207575381596,109430080.93798943,0.0
2017q1,Transporte,7.576726706173601,2182272475,0.9,0.05098067474297972,111253723.24853235,0.0
2017q2,Transporte,7.66345231205518,2291272951,0.3,0.051534919498948964,118080567.07990423,0.0
2017q3,Transporte,8.078574747848693,2452100304,0.3,0.05091796261472043,124855951.6066166,0.0
2017q4,Transporte,8.054602030450665,2647083792,1.1,0.049850396189198856,131958175.77720685,0.0
2018q1,Transporte,7.572155134132371,2489705612,0.5,0.05127020611524199,127647719.8935147,0.0
2018q2,Transporte,7.57545479747281,2640118823,-1.6,0.051452597150934816,135840970.2304192,0.0
2018q3,Transporte,8.221972659919711,2587367295,1.1,0.05007498455364291,129562377.33172585,0.0
2018q4,Transporte,7.729694442583289,2491772963,-0.5,0.05164727219621856,128693276.47123905,0.0
2019q1,Transporte,7.339843410145462,2532575122,-0.9,0.052481465350817845,132913253.51358628,0.0
2019q2,Transporte,7.290930843652302,2565062774,0.6,0.05249387139474107,134650075.3777938,0.0
2019q3,Transporte,7.656018632323995,2376642871,0.2,0.05232211000735316,124350969.74465364,0.0
2019q4,Transporte,7.343335742157271,2503083604,0.1,0.05221418595909811,130696472.7704255,0.0
2020q1,Transporte,6.868686277549541,2357524519,-1.9,0.05327299574404441,125592393.66716735,16.942967032967033
2020q2,Transporte,6.2016590001219445,2014228419,-11.8,0.05299588406410605,106745815.77195162,77.64978021978023
2020q3,Transporte,7.529530474321019,2690365501,15.4,0.051072422618347386,137403483.86489388,73.7641304347826
2020q4,Transporte,7.661222326585646,2803870802,2.5,0.050595961166550595,141864538.21401706,61.44369565217391
2021q1,Transporte,7.292865420053443,2671732039,1.7,0.05179313520501551,138377378.72749877,69.496
2021q2,Transporte,7.24315999594775,2580148771,-1.6,0.05212855787166195,134499434.52657095,62.87582417582417
2021q3,Transporte,7.264625417156353,2795427895,-1.1,0.05166849416327425,144435549.87666154,55.25532608695652
2021q4,Transporte,7.203547629807361,2907096620,-2.7,0.05075080326546502,147537488.63531834,51.5175
2022q1,Transporte,7.119055846922645,2938566873,3.3,0.0522897180963448,153656833.39642745,37.565666666666665
2022q2,Transporte,7.139442935117776,3216294182,1.5,0.05211365228005973,167612836.63112715,29.496923076923075
2022q3,Transporte,7.285938844752196,3079200592,0.5,0.05278123352726715,162524005.52365127,24.421739130434784
2022q4,Transporte,7.109169704070152,2866615674,-0.6,0.053742540848798113,154059209.95774993,22.22
2023q1,Transporte,6.944586699074939,2711131832,0.2,0.05494849726649701,148972620.05976504,0.0
2023q2,Transporte,7.231692115789653,2544826275,0.9,0.053987231395376534,137388124.96945912,0.0
2023q3,Transporte,7.222097776947261,2556798065,0.7,0.054717880075528295,139902569.8980128,0.0
2023q4,Transporte,6.670098921966591,2532091527,1.5,0.05646607614562123,142977272.97126433,0.0
2024q1,Transporte,6.5334740076224005,2844413599,0.6,0.056857623909920135,161726598.65620437,0.0
2024q2,Transporte,6.736764480539492,2904596545,0.5,0.05639975680391169,163818538.75148213,0.0
2024q3,Transporte,6.981416866600834,3303829108,0.7,0.05545814530326902,183224234.72863367,0.0
2024q4,Transporte,6.586140581112395,2902963725,0.4,0.05778076371421389,167735461.06515917,0.0
2025q1,Transporte,6.342872666716435,2941039990,0.1,0.05789146013762101,170261099.3442343,0.0
2025q2,Transporte,6.453045767077026,2751417297,0.6,0.05809703864087127,159849197.02097058,0.0
2025q3,Transporte,6.872321288424383,3149891124,0.6,0.058138950351990695,183131363.67241216,0.0
2025q4,Transporte,6.533907413385637,3374316549,-0.7,,,0.0
